category_code,normalized_name,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,milestones,relationships,funding_total_usd,acquired_at,logo_ratio,name_length
biotech,molecular therapeutics,253,175,USA,Ann Arbor,0,0,0,2,0,2008-09-15,1.4457142857142857,22
NA,vacation rentals kingston resort myrtle beach,0,0,NA,NA,0,0,0,0,0,2009-02-08,NaN,45
biotech,tripos international,141,72,USA,St. Louis,0,0,1,2,0,2006-11-20,1.9583333333333333,20
cleantech,sunedison,182,55,USA,Beltsville,0,0,2,10,654500000,2009-10-01,3.309090909090909,9
hardware,msn communications,187,87,USA,Englewood,0,0,0,1,0,2013-10-08,2.1494252873563218,18
biotech,advanced in vitro cell technologies,275,50,ESP,Barcelona,0,0,0,2,16211800,2008-07-11,5.5,35
advertising,dayport,0,0,USA,Carlsbad,0,0,0,0,0,2008-03-10,NaN,7
health,free clear,382,54,USA,Seattle,0,0,0,2,10000000,2009-09-22,7.074074074074074,10
hardware,optium,0,0,USA,Horsham,0,0,0,3,0,2008-08-29,NaN,6
mobile,summly,250,72,GBR,NA,0,0,2,12,1530000,2013-03-25,3.4722222222222223,6
biotech,onyx pharmaceuticals,205,82,USA,South San Francisco,0,0,1,19,0,2013-08-25,2.5,20
hardware,runco international,143,94,USA,Beaverton,0,0,0,0,0,2007-05-25,1.5212765957446808,19
biotech,bioimagene,200,39,USA,Sunnyvale,0,0,1,6,0,2010-08-23,5.128205128205129,10
public_relations,blue lane technologies,132,34,USA,Cupertino,0,0,1,4,13400000,2008-11-30,3.8823529411764706,22
biotech,jiangsu institute of microbiology,0,0,CHN,NA,0,0,0,0,0,2008-03-26,NaN,33
cleantech,lineage power,194,59,USA,Plano,0,0,1,2,0,2011-01-13,3.288135593220339,13
biotech,gloucester pharmaceuticals,236,115,USA,Cambridge,0,0,1,7,29000000,2009-12-07,2.0521739130434784,26
NA,vatera hu,116,63,NA,NA,0,0,0,0,0,2008-10-05,1.8412698412698412,9
ecommerce,retail convergence,0,0,USA,Boston,0,0,3,0,25000000,2009-10-27,NaN,18
NA,hotjobs,307,34,NA,NA,0,0,3,7,0,2010-02-03,9.029411764705882,7
biotech,diagnotec,143,60,CHL,Santiago,0,0,0,0,0,2008-08-29,2.3833333333333333,9
software,liberty surf group,200,60,FRA,Paris,0,0,0,1,0,2008-08-26,3.3333333333333335,18
biotech,axordia,0,0,GBR,Sheffield,0,0,0,2,0,2008-12-22,NaN,7
web,skillsoft,128,67,USA,Nashua,0,0,2,6,0,2010-05-26,1.9104477611940298,9
software,unica,83,66,USA,Waltham,0,0,0,14,0,2010-10-06,1.2575757575757576,5
software,threewide,0,0,USA,Morgantown,0,0,0,0,0,2010-09-21,NaN,9
public_relations,cloverleaf communications,249,85,USA,Woodbury,0,0,0,2,11000000,2010-01-06,2.929411764705882,25
medical,vessix vascular,512,327,USA,Laguna Hills,0,0,0,2,27700000,2012-11-01,1.5657492354740061,15
NA,where to,0,0,NA,NA,0,0,1,0,0,2008-11-26,NaN,8
NA,chinahr,231,64,CHN,Beijing,0,0,0,0,0,2008-10-07,3.609375,7
web,channel blade technologies,347,79,NA,NA,0,0,0,0,0,2009-04-27,4.3924050632911396,26
search,trovix,152,56,USA,Mountain View,0,0,1,3,18250000,2008-07-31,2.7142857142857144,6
web,lovefilm,532,154,GBR,London,0,0,2,21,0,2012-06-15,3.4545454545454546,8
biotech,mercury pharma group,215,120,GBR,Surrey,0,0,0,0,0,2012-08-17,1.7916666666666667,20
software,radiopilot,0,0,USA,NA,0,0,0,0,0,2008-05-26,NaN,10
other,qinetiq,108,27,USA,Arlington,2,1,2,7,0,2010-09-30,4,7
NA,inktomi,300,231,NA,NA,0,0,0,39,0,2003-03-01,1.2987012987012987,7
NA,kagoor networks,288,144,NA,NA,0,0,1,10,0,2005-03-29,2,15
NA,best myrtle beach vacation rentals,0,0,NA,NA,0,0,0,0,0,2008-01-03,NaN,34
biotech,liposonix,221,69,USA,Bothell,0,0,1,5,0,2008-06-16,3.2028985507246377,9
enterprise,agito networks,221,62,USA,Santa Clara,0,0,1,6,22000000,2010-10-21,3.564516129032258,14
software,roundarch,237,27,USA,Chicago,0,0,1,4,0,2012-02-22,8.777777777777779,9
web,krillion,188,50,USA,Mountain View,0,0,2,6,9150000,2011-05-02,3.76,8
web,octane360,238,85,USA,Redondo Beach,0,0,0,0,0,2010-07-01,2.8,9
biotech,olerup ssp,0,0,SWE,SaltsjÃ¶baden,0,0,0,1,0,2008-07-04,NaN,10
NA,prolificx,0,0,NA,NA,0,0,0,0,0,2007-07-20,NaN,9
web,shopping,374,69,USA,Brisbane,0,0,0,42,0,2005-06-02,5.420289855072464,8
enterprise,gsi commerce,300,95,USA,King of Prussia,0,0,3,20,0,2011-06-20,3.1578947368421053,12
software,ruleburst holdings,0,0,AUS,chatswood,0,0,0,0,0,2008-10-29,NaN,18
games_video,revision3,180,49,USA,San Francisco,0,0,0,25,9000000,2012-05-03,3.673469387755102,9
public_relations,ghana telecommunications,138,101,GHA,Accra,0,0,0,1,0,2008-07-03,1.3663366336633664,24
mobile,miyowa,210,83,USA,San Francisco,0,0,2,3,11725600,2012-01-05,2.5301204819277108,6
software,sendmail,240,35,USA,Emeryville,0,0,2,23,0,2013-10-01,6.857142857142857,8
software,axerra networks,114,53,ISR,Tel Aviv,0,0,0,5,17650000,2010-10-14,2.150943396226415,15
web,3com,141,99,USA,Marlborough,0,0,3,103,0,2009-11-11,1.4242424242424243,4
ecommerce,point,120,49,SWE,Stockholm,0,0,0,0,0,2011-11-15,2.4489795918367347,5
web,chart ly,210,55,NA,NA,0,0,1,2,0,2009-05-12,3.8181818181818183,8
biotech,lipidviro tech,576,265,USA,Salt Lake City,0,0,0,0,0,2008-01-28,2.1735849056603773,14
public_relations,satmex,218,55,MEX,Mexico City,0,0,0,0,96250000,1987-06-16,3.963636363636364,6
software,ironhill,0,0,USA,Waltham,0,0,0,0,0,2008-11-15,NaN,8
web,ivillage,250,141,USA,New  York,0,0,3,31,0,2006-03-01,1.7730496453900708,8
NA,match point media,0,0,USA,New York,0,0,0,4,0,2010-10-01,NaN,17
mobile,hurray,101,70,CHN,Beijing,0,0,0,0,0,2009-06-08,1.4428571428571428,6
security,secure computing,309,68,NA,NA,0,0,1,10,69900000,2008-09-21,4.544117647058823,16
NA,stratford sterling,0,0,NA,NA,0,0,0,0,0,1967-04-07,NaN,18
enterprise,bantam live,172,50,USA,New York,0,0,3,3,1650000,2011-02-16,3.44,11
NA,messageone,300,56,USA,Austin,0,0,3,5,10000000,2008-02-13,5.357142857142857,10
cleantech,converteam,298,66,FRA,Massy,0,0,0,0,0,2011-03-29,4.515151515151516,10
software,litmus media,0,0,USA,North Kansas City,0,0,0,2,0,2006-04-06,NaN,12
advertising,5to1,120,80,NA,NA,0,0,2,13,12809736,2011-05-01,1.5,4
software,virgin mobile usa,131,72,USA,Warren,1,1,3,17,0,2009-07-28,1.8194444444444444,17
games_video,gracenote,215,73,USA,Emeryville,2,2,2,17,33400000,2008-04-22,2.9452054794520546,9
biotech,bipar sciences,140,62,USA,Brisbane,0,0,0,8,73000000,2009-04-15,2.2580645161290325,14
software,computerlinks,345,76,NA,NA,0,0,0,0,0,2013-08-27,4.5394736842105265,13
semiconductor,sanyo semiconductor,138,49,JPN,Oragun,0,0,1,1,0,2011-01-03,2.816326530612245,19
ecommerce,alibaba,210,46,CHN,Hangzhou,4,4,6,26,0,2005-08-11,4.565217391304348,7
mobile,casabi,233,88,USA,Campbell,0,0,1,5,12800000,2010-10-15,2.647727272727273,6
other,extend health,167,71,USA,Salt Lake City,0,0,2,3,15000000,2012-05-14,2.352112676056338,13
games_video,playspan,1050,327,USA,Santa Clara,0,0,4,12,46300000,2011-02-09,3.2110091743119265,8
NA,vacation rentals kingston plantation golf,0,0,NA,NA,0,0,0,0,0,2008-01-01,NaN,41
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,NA,3.2666666666666666,8
NA,vacation rentals palm desert california,0,0,NA,NA,0,0,0,0,0,2001-05-17,NaN,39
public_relations,icq,288,294,NA,NA,0,0,3,14,0,1998-06-08,0.9795918367346939,3
mobile,tellme,142,60,USA,Mountain View,0,0,0,23,6000000,2007-03-14,2.3666666666666667,6
NA,grs4,0,0,NA,NA,0,0,0,0,0,2011-07-29,NaN,4
software,applied signal technology,192,73,USA,Sunnyvale,0,0,1,3,0,2010-12-20,2.6301369863013697,25
NA,allaire,0,0,USA,Newton,0,0,1,9,0,2001-03-20,NaN,7
other,forcelogix technologies,285,57,USA,Libertyville,0,0,2,2,0,2010-12-24,5,23
NA,primarion,165,41,USA,Torrance,0,0,0,0,0,2008-04-28,4.024390243902439,9
NA,pnc global investment servicing,0,0,USA,Wilmington,0,0,0,0,0,2010-02-02,NaN,31
web,zappedy,186,71,NA,NA,0,0,2,8,0,2011-07-17,2.619718309859155,7
software,amcom software,139,89,USA,Eden Prairie,0,0,1,8,0,2011-03-03,1.5617977528089888,14
other,travel channel,204,92,USA,Chevy Chase,1,1,0,4,0,1992-01-01,2.217391304347826,14
web,sconex,143,28,USA,NA,0,0,0,3,0,2006-03-01,5.107142857142857,6
NA,catherine price acupuncture,0,0,NA,NA,0,0,0,0,0,2007-01-01,NaN,27
enterprise,eds,239,84,USA,Plano,1,1,1,58,0,1984-06-27,2.8452380952380953,3
NA,smarttrack,0,0,NA,NA,0,0,0,0,0,2007-07-11,NaN,10
enterprise,scout labs,275,90,USA,San Francisco,0,0,5,6,4000000,2010-05-01,3.0555555555555554,10
web,v7n network,0,0,NA,NA,0,0,0,0,0,2008-06-20,NaN,11
enterprise,health dialog,646,165,USA,Boston,0,0,3,13,0,2007-01-01,3.915151515151515,13
software,xobni,198,65,USA,San Francisco,0,0,5,21,41752000,2013-07-08,3.046153846153846,5
software,evolution robotics,150,71,USA,Pasadena,0,0,2,9,13880000,2012-09-17,2.112676056338028,18
consulting,pomeroy it solutions,186,78,USA,Hebron,0,0,1,4,0,2009-09-25,2.3846153846153846,20
software,aspect development,0,0,USA,Mountain View,0,0,1,7,0,2000-03-13,NaN,18
NA,surgical innovations,241,86,GBR,Leeds,0,0,0,2,0,2013-11-26,2.802325581395349,20
web,jigsaw,211,57,USA,San Mateo,0,0,3,17,17950000,2010-04-21,3.7017543859649122,6
biotech,sarcode bioscience,768,535,USA,Brisbane,0,0,1,9,73000000,2013-03-25,1.4355140186915887,18
hardware,semtek innovative solutions,200,68,USA,San Diego,0,0,2,1,0,2010-09-09,2.9411764705882355,27
biotech,map pharmaceuticals,180,57,USA,Mountain View,0,0,0,1,50000000,2013-01-22,3.1578947368421053,19
NA,emagic,0,0,USA,Milwaukee,0,0,0,0,0,2002-07-01,NaN,6
NA,vapps,0,0,USA,Hoboken,0,0,0,1,2500000,2008-11-18,NaN,5
software,tamarac,230,79,USA,Seattle,0,0,0,1,1670000,2012-02-16,2.911392405063291,7
other,heron group,277,71,CAN,Ontario,0,0,0,0,0,2013-06-01,3.9014084507042255,11
ecommerce,agero,291,118,USA,Medford,0,0,1,8,0,2013-08-15,2.4661016949152543,5
advertising,dgit,145,145,USA,New York,0,0,4,16,38000000,2011-06-16,1,4
NA,vacation rentals mccall idaho,0,0,NA,NA,0,0,0,0,0,2009-02-08,NaN,29
ecommerce,mercantila,199,57,NA,NA,0,0,1,4,22500000,2010-05-11,3.491228070175439,10
security,safenet,143,51,USA,Belcamp,0,0,2,23,0,2007-04-12,2.803921568627451,7
games_video,ndtv network,0,0,GBR,London,0,0,1,1,0,2009-11-19,NaN,12
software,savvion,1103,411,USA,Santa Clara,0,0,1,9,0,2010-01-11,2.683698296836983,7
web,singleplatform,207,34,USA,New York,0,0,3,10,4575000,2012-06-13,6.088235294117647,14
NA,vacation rentals panama city beach florida,0,0,NA,NA,0,0,0,0,0,2006-05-09,NaN,42
software,scaleio,263,84,USA,Palo Alto,0,0,2,1,12000000,2013-06-19,3.130952380952381,7
biotech,arius research,0,0,CAN,"Toronto, ON",0,0,0,3,23500000,2008-07-22,NaN,14
web,goodreads,189,54,USA,Santa Monica,0,0,3,11,2750000,2013-03-28,3.5,9
web,zagat,118,118,USA,New York City,1,1,0,7,0,2011-10-26,1,5
public_relations,xtellus,244,70,USA,Morris Plains,0,0,0,4,8000000,2009-12-18,3.4857142857142858,7
biotech,biovitrum,141,36,SWE,Stockholm,0,0,0,1,0,2009-11-05,3.9166666666666665,9
hardware,pure digital technologies,150,129,USA,San Francisco,0,0,3,11,68200000,2009-03-19,1.1627906976744187,25
hardware,sensitive object,270,78,FRA,Boulogne Billancourt,0,0,0,0,6040000,2010-01-28,3.4615384615384617,16
games_video,anysource media,180,83,USA,Malvern,0,0,0,1,3200000,2009-09-01,2.1686746987951806,15
mobile,mx telecom,254,66,USA,New York,0,0,1,2,0,2010-03-23,3.8484848484848486,10
biotech,virexx medical,0,0,CAN,"Edmonton, Alberta",0,0,0,0,0,2008-11-07,NaN,14
cleantech,optisolar r d,258,127,USA,Hayward,0,0,0,1,132000000,2009-03-03,2.031496062992126,13
hardware,fiber materials,0,0,USA,Biddeford,0,0,0,0,0,2011-10-31,NaN,15
NA,launch media,0,0,NA,NA,0,0,0,13,0,2001-06-01,NaN,12
semiconductor,cypress semiconductor,125,49,USA,San Jose,0,0,1,46,0,2011-01-31,2.5510204081632653,21
web,medfusion,193,48,USA,Cary,0,0,1,4,0,2010-05-11,4.020833333333333,9
public_relations,envox group,94,84,USA,Phoenix,0,0,1,4,5280000,2008-10-20,1.119047619047619,11
web,goodreads,189,54,USA,Santa Monica,0,0,3,11,2750000,2013-03-29,3.5,9
web,tumblr,210,55,USA,New York,0,0,5,30,125250000,2013-05-20,3.8181818181818183,6
hardware,intermec,116,50,USA,Everett,0,0,2,4,0,2012-12-11,2.32,8
cleantech,evergreen holdings,204,72,USA,Irvine,0,0,0,0,0,2013-09-16,2.8333333333333335,18
web,bebo,200,74,USA,San Francisco,0,0,3,30,15000000,2010-06-17,2.7027027027027026,4
software,appstream,0,0,USA,Palo Alto,0,0,3,6,0,2008-04-09,NaN,9
enterprise,perot systems,212,51,USA,Plano,0,0,3,16,0,2009-09-21,4.1568627450980395,13
health,health management associates,311,67,USA,Naples,0,0,0,4,0,2013-07-30,4.641791044776119,28
biotech,vaxdesign,185,48,USA,Orlando,0,0,0,1,0,2010-09-27,3.8541666666666665,9
NA,adesta,247,83,NA,NA,0,0,0,0,0,2009-11-17,2.9759036144578315,6
enterprise,combinenet,265,92,USA,Pittsburgh,0,0,1,16,4191392,2013-09-03,2.880434782608696,10
network_hosting,hifn,395,303,USA,Los Gatos,0,0,1,1,0,2009-02-23,1.3036303630363035,4
NA,zip2,0,0,NA,NA,0,0,1,11,0,1999-04-01,NaN,4
software,scaleform,213,55,USA,Greenbelt,0,0,2,3,2000000,2011-03-01,3.8727272727272726,9
advertising,bzzagent,708,546,USA,Boston,0,0,2,16,14500000,2011-05-23,1.2967032967032968,8
software,powercomm,206,110,CAN,"Edmonton, AB",0,0,0,2,0,2009-10-01,1.8727272727272728,9
NA,nanny providers canada,0,0,NA,NA,0,0,1,0,0,2008-05-07,NaN,22
security,mcafee,123,38,USA,Santa Clara,0,0,3,75,0,2006-04-05,3.236842105263158,6
mobile,hands on mobile,296,68,USA,San Francisco,0,0,3,13,30000000,2009-02-18,4.352941176470588,15
software,pivotal veracity,400,40,USA,Phoenix,0,0,0,3,0,2010-01-13,10,16
cleantech,peak energy services,0,0,CAN,"Calgary, Alberta",0,0,0,3,0,2011-04-06,NaN,20
biotech,alpine biomed,160,64,USA,Fountain Valley,0,0,0,3,0,2009-09-15,2.5,13
software,threesf,0,0,USA,San Francisco,0,0,0,0,0,2008-12-21,NaN,7
messaging,icontact,219,76,USA,Morrisville,0,0,5,20,53350000,2012-02-28,2.8815789473684212,8
biotech,akarx,0,0,USA,Paramus,0,0,0,1,26100000,2010-01-07,NaN,5
games_video,moviefone,270,270,USA,Chicago,0,0,2,2,0,1999-05-01,1,9
mobile,tom online,215,54,CHN,Beijing,0,0,1,1,0,2007-03-15,3.9814814814814814,10
software,hpi group,150,112,GBR,Salisbury,1,1,0,0,0,2008-12-22,1.3392857142857142,9
mobile,notify technology,150,46,USA,San Jose,0,0,1,4,248502,2013-10-03,3.260869565217391,17
web,den bla avis,125,76,DNK,Hoejbjerg,0,0,1,0,0,2008-10-06,1.644736842105263,12
software,ibs software services p,86,88,IND,Trivandrum,0,0,0,2,60000000,2008-10-07,0.9772727272727273,23
NA,fihrst management services,197,66,ZAF,Sandown,0,0,0,0,0,2010-02-26,2.984848484848485,26
enterprise,netezza,197,61,USA,Marlborough,0,0,3,20,0,2010-09-20,3.2295081967213113,7
biotech,intellikine,234,46,USA,La Jolla,0,0,1,2,85000000,2011-12-21,5.086956521739131,11
other,coretec,280,87,CAN,"Toronto, ON",0,0,0,3,0,2009-11-24,3.218390804597701,7
NA,given imaging,194,116,USA,Duluth,0,0,2,4,0,2013-12-09,1.6724137931034482,13
cleantech,paramount solar,255,118,USA,Roseville,0,0,0,5,0,2013-08-13,2.1610169491525424,15
web,allrecipes,280,96,USA,Seattle,0,0,3,14,0,2012-01-25,2.9166666666666665,10
fashion,joseph abboud,140,107,USA,New York,0,0,0,0,0,2013-07-19,1.308411214953271,13
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2002-01-01,3.2666666666666666,8
web,jamdat mobile,146,73,USA,Los Angeles,0,0,1,8,0,2005-12-01,2,13
public_relations,astech intermedia,450,87,USA,Denver,0,0,0,0,0,2009-05-21,5.172413793103448,17
mobile,crashlytics,1665,867,USA,Cambridge,0,0,3,5,6000000,2013-01-28,1.9204152249134947,11
biotech,aly participacoes,0,0,BRA,"Campinas, SP",0,0,0,0,0,2008-11-03,NaN,17
enterprise,cubetree,629,127,USA,Redwood City,0,0,3,3,11500000,2010-05-03,4.952755905511811,8
NA,vacation rentals los angeles california,0,0,NA,NA,0,0,0,0,0,2004-04-13,NaN,39
real_estate,cole,169,71,USA,Phoenix,0,0,0,5,0,2013-10-23,2.380281690140845,4
biotech,molecular profiles,281,107,GBR,Nottingham,0,0,0,0,0,2013-09-12,2.6261682242990654,18
NA,artmament games,0,0,NA,NA,0,0,0,0,0,2013-03-01,NaN,15
mobile,ceemly,512,512,ITA,Castelfranco Veneto,0,0,0,3,0,2013-04-15,1,6
manufacturing,alloy die casting,70,104,USA,Buena Park,0,0,0,1,0,2013-10-03,0.6730769230769231,17
software,terremark worldwide,158,75,USA,Miami,0,0,2,12,0,2011-01-01,2.1066666666666665,19
other,context optional,2700,666,USA,San Francisco,0,0,3,4,0,2011-05-04,4.054054054054054,16
enterprise,safetyweb,315,88,USA,NA,0,0,3,7,8750000,2011-05-01,3.5795454545454546,9
web,fugen solutions,160,110,USA,Sunnyvale,0,0,0,3,924752,2013-05-14,1.4545454545454546,15
biotech,imclone systems,150,154,USA,New York,0,0,1,5,0,2008-11-24,0.974025974025974,15
NA,doe ingalls,192,97,USA,Durham,0,0,0,0,0,2012-05-01,1.9793814432989691,11
software,sybase,185,95,USA,Dublin,0,0,0,101,0,2010-05-12,1.9473684210526316,6
public_relations,picolight,144,90,USA,Louisville,0,0,2,6,39500000,2007-05-29,1.6,9
security,netscaler,71,51,USA,San Jose,0,0,1,13,0,2005-08-16,1.392156862745098,9
ecommerce,cleverset,180,68,USA,Seattle,0,0,1,6,3600000,2008-01-01,2.6470588235294117,9
advertising,republic project,120,74,USA,Santa Monica,0,0,2,13,1000000,2013-10-07,1.6216216216216217,16
NA,shopandsave ca,0,0,NA,NA,0,0,0,0,0,2008-05-13,NaN,14
NA,connecteffects,0,0,NA,NA,0,0,0,0,0,2011-12-04,NaN,14
NA,identity systems,0,0,NA,NA,0,0,0,0,0,2008-05-15,NaN,16
software,gxs,134,45,USA,Gaithersburg,0,0,2,6,0,2013-11-05,2.977777777777778,3
software,similarity systems,176,83,IRL,Dublin,0,0,1,1,7000000,2006-01-26,2.1204819277108435,18
ecommerce,brands4friends,375,48,USA,Palo Alto,1,1,1,5,0,2010-12-20,7.8125,14
software,interactive data,226,47,USA,Bedford,0,0,2,8,0,2010-05-04,4.808510638297872,16
NA,basin water,272,61,USA,Rancho Cucamonga,0,0,0,1,0,2009-10-08,4.459016393442623,11
biotech,applied genomics,144,79,USA,Huntsville,0,0,0,0,0,2009-12-21,1.8227848101265822,16
consulting,razorfish,1151,199,USA,Chicago,0,0,2,43,0,2009-08-09,5.78391959798995,9
software,appgate network security,143,29,SWE,Gothenburg,0,0,0,3,3180000,2009-12-18,4.931034482758621,24
web,getty images,157,39,GBR,London,1,1,2,24,0,2012-08-15,4.0256410256410255,12
public_relations,enterasys networks,232,65,USA,Andover,0,0,1,15,0,2013-09-12,3.5692307692307694,18
cleantech,solaicx,293,205,USA,Santa Clara,0,0,0,0,39441659,2010-05-24,1.4292682926829268,7
software,amv holding,0,0,GBR,Marlow,0,0,0,2,0,2008-08-25,NaN,11
software,ge aviation systems,257,65,USA,Grand Rapids,0,0,1,2,0,2009-09-28,3.953846153846154,19
NA,vacation rentals marthas vineyard massachusetts,0,0,NA,NA,0,0,0,0,0,2009-10-28,NaN,48
NA,mbs dev,300,122,USA,Englewood,0,0,0,0,0,2010-03-01,2.459016393442623,7
advertising,locu,1024,768,USA,Cambridge,0,0,2,5,4600000,2013-08-19,1.3333333333333333,4
NA,hotjobs,307,34,NA,NA,0,0,3,7,0,2002-01-11,9.029411764705882,7
web,enliven marketing technologies,0,0,USA,New York,0,0,1,2,12310000,2008-10-02,NaN,30
biotech,king pharmaceuticals,275,96,USA,Bristol,0,0,1,6,0,2010-10-12,2.8645833333333335,20
software,luxmovera,270,56,USA,Somerset,0,0,0,1,0,2008-07-09,4.821428571428571,9
enterprise,kazeon,155,39,USA,Mountain View,0,0,3,6,41000000,2009-09-02,3.9743589743589745,6
enterprise,onsite3,0,0,USA,Alexandria,0,0,0,0,0,2009-05-08,NaN,7
NA,interspan,0,0,NA,NA,0,0,0,0,0,2000-08-01,NaN,9
web,risi,135,59,USA,Bedford,0,0,0,0,0,2009-07-13,2.288135593220339,4
games_video,pixar,594,300,USA,Emeryville,0,0,3,4,0,2006-01-24,1.98,5
enterprise,starcite part of active network,666,179,USA,Philadelphia,0,0,1,6,15000000,2010-12-30,3.7206703910614527,31
web,slideshare,198,44,USA,San Francisco,0,0,2,19,3000000,2012-05-03,4.5,10
NA,vacation rentals chicago illinoi,0,0,NA,NA,0,0,0,0,0,2008-10-14,NaN,32
other,genline,251,43,SWE,Johanneshov,0,0,0,0,0,2010-06-14,5.837209302325581,7
biotech,puget energy,237,72,USA,Bellevue,0,0,0,4,0,2009-02-09,3.2916666666666665,12
software,protexx,92,59,NA,NA,0,0,0,0,0,2008-07-31,1.5593220338983051,7
public_relations,aapt,124,41,AUS,Sydney NSW,0,0,0,1,0,2013-12-09,3.024390243902439,4
NA,zenergy power,0,0,NA,NA,0,0,1,1,0,2012-09-26,NaN,13
NA,vacation rentals sunriver oregon,0,0,NA,NA,0,0,0,0,0,2005-02-11,NaN,32
NA,raymarine holdings,228,58,GBR,Hampshire,0,0,0,0,0,2010-05-14,3.9310344827586206,18
web,xdrive,162,60,NA,NA,0,0,3,8,0,2005-08-04,2.7,6
NA,sold com au,0,0,NA,NA,0,0,0,0,0,2001-02-01,NaN,11
NA,christie dental,0,0,NA,NA,0,0,0,0,0,2009-12-01,NaN,15
enterprise,lefthand networks,160,60,USA,Boulder,0,0,3,19,25000000,2008-09-30,2.6666666666666665,17
network_hosting,dial assurance,200,44,USA,Stamford,0,0,0,0,0,2008-03-01,4.545454545454546,14
NA,vacation rentals davenport florida,0,0,NA,NA,0,0,0,0,0,2007-02-09,NaN,34
NA,aondenamoro,0,0,NA,NA,0,0,0,0,0,2011-08-22,NaN,11
semiconductor,varian semiconductor equipment associates,223,79,USA,Gloucester,0,0,1,3,4800000,2011-05-04,2.8227848101265822,41
NA,morningstar danmark,0,0,NA,NA,0,0,0,0,0,2010-07-01,NaN,19
software,loyalty lab,199,79,USA,San Francisco,0,0,1,4,11000000,2010-12-08,2.518987341772152,11
semiconductor,advanced analogic technologies,325,73,USA,Santa Clara,0,0,1,1,0,2011-05-27,4.4520547945205475,30
hardware,veeco instruments,110,39,USA,Plainview,0,0,2,3,4800000,2009-02-19,2.8205128205128207,17
games_video,pptv,154,44,CHN,Shanghai,0,0,2,3,286500000,2013-09-25,3.5,4
NA,sitrick and company and brincko associates,0,0,NA,NA,0,0,0,0,0,2009-11-23,NaN,42
software,skype,315,139,LUX,Luxembourg City,3,3,6,94,76805032,2011-05-10,2.2661870503597124,5
news,dailymotion,182,40,FRA,Paris,0,0,4,26,68500000,2013-02-22,4.55,11
games_video,56,2492,1863,CHN,Guangzhou,0,0,4,2,30000000,2011-09-26,1.3376274825550187,2
web,clusty,122,66,USA,Pittsburgh,0,0,0,0,0,2010-05-17,1.8484848484848484,6
advertising,socialmedia,846,218,USA,San Francisco,0,0,3,23,10000000,2011-04-15,3.8807339449541285,11
public_relations,essar telecom infrastructure,343,78,IND,"Kurla (W), Mumbai",0,0,0,0,0,2010-02-26,4.397435897435898,28
web,netquote,199,58,USA,Denver,0,0,2,5,0,2010-07-05,3.4310344827586206,8
hardware,mu gahat enterprises,200,78,USA,Sunnyvale,0,0,0,0,0,2009-01-25,2.5641025641025643,20
NA,netdragon websoft,189,64,CHN,Fuzhou,0,0,1,2,0,2013-08-14,2.953125,17
software,peakstream,180,130,USA,Redwood City,0,0,0,2,22000000,2007-06-05,1.3846153846153846,10
software,capitol advantage,127,62,USA,Fairfax,0,0,1,2,0,2008-08-02,2.0483870967741935,17
biotech,cydex pharmaceuticals,213,63,USA,Lenexa,0,0,0,2,0,2011-01-27,3.380952380952381,21
mobile,mfoundry,432,144,USA,Larkspur,0,0,5,7,40300000,2013-01-31,3,8
enterprise,lightwire,273,83,USA,Santa Clara,0,0,0,2,14000000,2012-02-24,3.289156626506024,9
other,storwize,300,91,USA,Marlborough,0,0,2,13,28000000,2010-06-14,3.2967032967032965,8
software,practice management,126,64,USA,Hunt Valley,0,0,0,0,0,2008-10-28,1.96875,19
other,the brickman group,283,105,USA,Rockville,0,0,0,5,0,2013-11-10,2.6952380952380954,18
cleantech,spire,189,106,USA,Bedford,0,0,2,4,2000000,2012-03-12,1.7830188679245282,5
NA,pooxi,0,0,NA,NA,0,0,0,1,0,2006-03-01,NaN,5
finance,capstone bank,206,80,USA,Raleigh,0,0,0,5,0,2013-11-01,2.575,13
network_hosting,radiance,0,0,NA,NA,0,0,1,5,26000000,2008-10-07,NaN,8
cleantech,solar integrated technologies,216,76,USA,Los Angeles,0,0,1,2,0,2009-08-19,2.8421052631578947,29
web,iron solutions,250,68,USA,Fenton,0,0,0,0,0,NA,3.676470588235294,14
web,lowermybills,189,62,USA,Santa Monica,0,0,1,20,0,2005-05-05,3.0483870967741935,12
other,the dealmap,495,59,USA,Menlo Park,0,0,2,7,0,2011-08-01,8.389830508474576,11
mobile,keynote deviceanywhere,638,104,USA,San Mateo,0,0,0,6,0,2011-10-10,6.134615384615385,22
enterprise,united domains,300,60,DEU,Starnberg,0,0,0,0,0,2008-12-12,5,14
NA,register,359,67,NA,NA,0,0,1,18,0,2010-06-17,5.358208955223881,8
web,brightmail,203,56,NA,NA,0,0,1,7,0,2004-05-04,3.625,10
games_video,the web channel network,0,0,NA,NA,0,0,0,0,0,2009-06-17,NaN,23
NA,equifax enabling technologies,0,0,NA,NA,0,0,0,0,0,2010-04-05,NaN,29
semiconductor,chipidea microelectrónica,170,53,PRT,Porto Salvo,0,0,1,1,27500000,2009-05-08,3.207547169811321,25
manufacturing,yankee candle company,354,82,USA,ROGERS,0,0,1,2,0,2013-09-03,4.317073170731708,21
